INPUT_TABLE
Variable ID
LN2_MgdAllocation

region,LandAllocatorRoot,LandNode1,LandNode2,LandLeaf2,year,allocation
Africa,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1975,28.91339
Latin America,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1975,4.14166
Southeast Asia,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1975,0
Eastern Europe,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1975,0
Korea,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1975,0
India,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1975,3.49186
USA,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
Canada,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
Western Europe,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
Japan,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
Australia_NZ,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,5.09205
Former Soviet Union,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
China,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
Middle East,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0.00119
Africa,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,36.18813
Latin America,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,13.70932
Southeast Asia,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0.04151
Eastern Europe,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
Korea,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,0
India,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1975,12.4199
USA,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0
Canada,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0
Western Europe,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0.00718
Japan,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0
Australia_NZ,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,1.01985
Former Soviet Union,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0
China,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0.03979
Middle East,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0
Africa,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,44.49669
Latin America,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,29.57782
Southeast Asia,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,2.38588
Eastern Europe,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0
Korea,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,0
India,root,AgroForestLandAEZ04,AllPastureLandAEZ04,PastureAEZ04,1975,3.60561
USA,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
Canada,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
Western Europe,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
Japan,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
Australia_NZ,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0.0527
Former Soviet Union,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
China,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0.21691
Middle East,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
Africa,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,19.68537
Latin America,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,84.78288
Southeast Asia,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,3.08227
Eastern Europe,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
Korea,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0
India,root,AgroForestLandAEZ05,AllPastureLandAEZ05,PastureAEZ05,1975,0.95887
USA,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
Canada,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
Western Europe,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
Japan,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
Australia_NZ,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0.10168
Former Soviet Union,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
China,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0.61553
Middle East,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
Africa,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,12.12024
Latin America,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,53.17982
Southeast Asia,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,22.60483
Eastern Europe,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
Korea,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0
India,root,AgroForestLandAEZ06,AllPastureLandAEZ06,PastureAEZ06,1975,0.72918
USA,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,32.00204
Canada,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,6.12687
Western Europe,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,0.06296
Japan,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,0
Australia_NZ,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,63.16267
Former Soviet Union,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,80.16169
China,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,36.88405
Middle East,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,6.19035
Africa,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,40.95359
Latin America,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,71.51382
Southeast Asia,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,20.51775
Eastern Europe,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,0
Korea,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,0
India,root,AgroForestLandAEZ07,AllPastureLandAEZ07,PastureAEZ07,1975,5.49253
USA,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,9.96226
Canada,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,2.50425
Western Europe,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,10.38929
Japan,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,0
Australia_NZ,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,5.12059
Former Soviet Union,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,25.41709
China,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,14.03474
Middle East,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,2.29947
Africa,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,16.27727
Latin America,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,23.0723
Southeast Asia,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,37.38253
Eastern Europe,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,0.39842
Korea,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,0
India,root,AgroForestLandAEZ08,AllPastureLandAEZ08,PastureAEZ08,1975,3.23452
USA,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,1.60403
Canada,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,4.28192
Western Europe,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,17.05528
Japan,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,0.12834
Australia_NZ,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,2.45822
Former Soviet Union,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,11.0625
China,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,3.34096
Middle East,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,0.33638
Africa,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,14.60269
Latin America,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,13.75841
Southeast Asia,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,1.29497
Eastern Europe,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,3.71129
Korea,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,0
India,root,AgroForestLandAEZ09,AllPastureLandAEZ09,PastureAEZ09,1975,1.6609
USA,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,4.57297
Canada,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,2.20659
Western Europe,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,36.73338
Japan,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,2.0331
Australia_NZ,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,1.40981
Former Soviet Union,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,13.1131
China,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,2.25808
Middle East,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,0.0094
Africa,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,5.85164
Latin America,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,9.12036
Southeast Asia,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,0.75672
Eastern Europe,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,19.09058
Korea,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,0.0521
India,root,AgroForestLandAEZ10,AllPastureLandAEZ10,PastureAEZ10,1975,4.75635
USA,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,4.29387
Canada,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,0.01008
Western Europe,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,29.51129
Japan,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,0.87317
Australia_NZ,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,1.8518
Former Soviet Union,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,0.13237
China,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,5.49057
Middle East,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,0
Africa,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,1.23732
Latin America,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,7.64093
Southeast Asia,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,2.36086
Eastern Europe,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,4.39922
Korea,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,0.0613
India,root,AgroForestLandAEZ11,AllPastureLandAEZ11,PastureAEZ11,1975,2.03204
USA,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,2.12343
Canada,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0
Western Europe,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,8.41451
Japan,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0.2445
Australia_NZ,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,2.36071
Former Soviet Union,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0.06317
China,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,7.7768
Middle East,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0
Africa,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0.07326
Latin America,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,46.65336
Southeast Asia,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,1.66263
Eastern Europe,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0.31394
Korea,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0
India,root,AgroForestLandAEZ12,AllPastureLandAEZ12,PastureAEZ12,1975,0.94399
USA,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,1.41112
Canada,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,2.47094
Western Europe,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,0.22576
Japan,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,0
Australia_NZ,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,0
Former Soviet Union,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,45.01224
China,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,25.10904
Middle East,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,0
Africa,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,0
Latin America,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,10.54002
Southeast Asia,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,7.98776
Eastern Europe,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,0
Korea,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,0
India,root,AgroForestLandAEZ13,AllPastureLandAEZ13,PastureAEZ13,1975,1.72911
USA,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,0.32148
Canada,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,1.06645
Western Europe,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,3.93581
Japan,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,0
Australia_NZ,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,0
Former Soviet Union,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,12.01449
China,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,25.72127
Middle East,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,0
Africa,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,0
Latin America,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,5.90014
Southeast Asia,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,4.15559
Eastern Europe,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,0
Korea,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,0
India,root,AgroForestLandAEZ14,AllPastureLandAEZ14,PastureAEZ14,1975,2.62967
USA,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0.09764
Canada,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,8.48725
Western Europe,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,5.17521
Japan,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0.07032
Australia_NZ,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0.14533
Former Soviet Union,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,13.49535
China,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,9.5574
Middle East,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0
Africa,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0
Latin America,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,2.73901
Southeast Asia,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0.70338
Eastern Europe,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0.2395
Korea,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,0
India,root,AgroForestLandAEZ15,AllPastureLandAEZ15,PastureAEZ15,1975,1.66987
USA,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0.04028
Canada,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0.61201
Western Europe,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,3.86742
Japan,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0
Australia_NZ,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0.71973
Former Soviet Union,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0.23578
China,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,2.40444
Middle East,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0
Africa,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0
Latin America,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,1.54959
Southeast Asia,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0.48223
Eastern Europe,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0.22089
Korea,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0
India,root,AgroForestLandAEZ16,AllPastureLandAEZ16,PastureAEZ16,1975,0.92268
USA,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Canada,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Western Europe,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Japan,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Australia_NZ,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0.14859
Former Soviet Union,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
China,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0.09162
Middle East,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Africa,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Latin America,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0.16326
Southeast Asia,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Eastern Europe,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
Korea,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
India,root,AgroForestLandAEZ17,AllPastureLandAEZ17,PastureAEZ17,1975,0
USA,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Canada,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Western Europe,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Japan,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Australia_NZ,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Former Soviet Union,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
China,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Middle East,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Africa,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Latin America,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0.07383
Southeast Asia,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Eastern Europe,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
Korea,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
India,root,AgroForestLandAEZ18,AllPastureLandAEZ18,PastureAEZ18,1975,0
USA,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
Canada,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
Western Europe,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
Japan,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
Australia_NZ,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,12.02853
Former Soviet Union,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
China,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
Middle East,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,5.33033
Africa,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,54.37923
Latin America,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,4.64574
Southeast Asia,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,1.2621
Eastern Europe,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
Korea,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,0
India,root,AgroForestLandAEZ01,AllPastureLandAEZ01,PastureAEZ01,1990,1.60724
USA,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
Canada,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
Western Europe,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
Japan,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
Australia_NZ,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,9.05729
Former Soviet Union,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
China,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
Middle East,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,5e-04
Africa,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,29.69403
Latin America,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,4.61705
Southeast Asia,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
Eastern Europe,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
Korea,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,0
India,root,AgroForestLandAEZ02,AllPastureLandAEZ02,PastureAEZ02,1990,3.246
USA,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1990,0
Canada,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1990,0
Western Europe,root,AgroForestLandAEZ03,AllPastureLandAEZ03,PastureAEZ03,1990,0
