"Species","Year","SSP2_MIT","SSP2_REF","ABATE","PCT_ABATE"
"HFC-125",2028,139.5501,274.0919,134.5418,0.490863830707876
"HFC-125",2029,138.8346,289.8128,150.9782,0.520950765459635
"HFC-125",2030,135.7811,308.9928,173.2117,0.56056872522596
"HFC-125",2031,133.0514,327.1681,194.1167,0.593324043511577
"HFC-125",2032,127.0558,344.4533,217.3975,0.631137805908667
"HFC-125",2033,121.6314,360.9531,239.3217,0.663027135658344
"HFC-125",2034,116.715,376.7638,260.0488,0.690217053761535
"HFC-125",2035,112.2507,391.9732,279.7225,0.713626594879446
"HFC-125",2036,107.1361,406.5789,299.4428,0.736493703928069
"HFC-125",2037,102.4947,420.6612,318.1665,0.756348576954566
"HFC-125",2038,98.2736,434.293,336.0194,0.773715901476653
"HFC-125",2039,94.4314,447.4448,353.0134,0.788954078804805
"HFC-125",2040,90.9285,460.5404,369.6119,0.802561295382555
"HFC-125",2041,87.7297,473.1817,385.452,0.814596168871281
"HFC-125",2042,84.8036,485.4403,400.6367,0.825305810003825
"HFC-125",2043,82.1224,497.3824,415.26,0.834890820423079
"HFC-125",2044,79.6618,509.0688,429.407,0.843514668351311
"HFC-125",2045,77.3997,520.5554,443.1557,0.851313231982609
"HFC-125",2046,73.1615,531.8021,458.6406,0.862427207414187
"HFC-125",2047,69.2871,542.8617,473.5746,0.872366939867005
"HFC-125",2048,65.7417,553.7833,488.0416,0.881286235969918
"HFC-125",2049,62.4944,564.6126,502.1182,0.889314549480476
"HFC-125",2050,59.5171,575.3916,515.8745,0.896562445471919
"HFC-125",2051,56.7853,586.0844,529.2991,0.903110712382039
"HFC-125",2052,54.2764,596.7323,542.4559,0.909043971643566
"HFC-125",2053,51.9698,607.3738,555.404,0.914435229178473
"HFC-125",2054,49.8472,618.0454,568.1982,0.919347025315616
"HFC-125",2055,47.8917,628.7818,580.8901,0.923834150415931
"HFC-125",2056,46.0894,639.5408,593.4514,0.927933604861488
"HFC-125",2057,44.4272,650.3573,605.9301,0.931688012112726
"HFC-125",2058,42.8927,661.2128,618.3201,0.935130263660958
"HFC-125",2059,41.4748,672.0988,630.624,0.938290620367125
"HFC-125",2060,40.1631,683.0492,642.8861,0.941200282497952
"HFC-125",2061,38.9488,694.0157,655.0669,0.943879079392584
"HFC-125",2062,37.8234,705.0329,667.2095,0.946352290793806
"HFC-125",2063,36.7794,716.1338,679.3544,0.948641720304222
"HFC-125",2064,35.8119,727.3488,691.5369,0.950763787607816
"HFC-125",2065,34.9144,738.708,703.7936,0.952735857740812
"HFC-125",2066,34.0815,750.1509,716.0694,0.954567141091212
"HFC-125",2067,33.3078,761.7093,728.4015,0.956272294430434
"HFC-125",2068,32.5884,773.4126,740.8242,0.95786414651119
"HFC-125",2069,31.919,785.2901,753.3711,0.959353874447163
"HFC-125",2070,31.2956,797.3696,766.074,0.960751450770132
"HFC-125",2071,30.7149,809.5768,778.8619,0.962060548177764
"HFC-125",2072,30.1735,821.9417,791.7682,0.963289975432564
"HFC-125",2073,29.668,834.4936,804.8256,0.964447899900011
"HFC-125",2074,29.1957,847.2604,818.0647,0.965541054438517
"HFC-125",2075,28.7539,860.2686,831.5147,0.966575671830868
"HFC-125",2076,28.3414,873.4341,845.0927,0.967551759199692
"HFC-125",2077,27.956,886.7221,858.7661,0.968472647743865
"HFC-125",2078,27.5958,900.1192,872.5234,0.969342060473768
"HFC-125",2079,27.2588,913.6627,886.4039,0.970165357521983
"HFC-125",2080,26.9432,927.3874,900.4442,0.970947200705983
"HFC-125",2081,26.6479,941.0915,914.4436,0.971684049850626
"HFC-125",2082,26.3717,954.7121,928.3404,0.972377327154437
"HFC-125",2083,26.1133,968.2952,942.1819,0.973031674638065
"HFC-125",2084,25.8711,981.8838,956.0127,0.973651566509194
"HFC-125",2085,25.644,995.5186,969.8746,0.974240561652992
"HFC-125",2086,25.4311,1009.0453,983.6142,0.974796869872938
"HFC-125",2087,25.2313,1022.5068,997.2755,0.975324076084384
"HFC-125",2088,25.0437,1035.9464,1010.9027,0.975825293663842
"HFC-125",2089,24.8673,1049.4051,1024.5378,0.976303431344101
"HFC-125",2090,24.7013,1062.9218,1038.2205,0.976760943279176
"HFC-125",2091,24.5455,1076.4271,1051.8816,0.977197248192655
"HFC-125",2092,24.3994,1089.5651,1065.1657,0.97760629447474
"HFC-125",2093,24.2621,1102.2969,1078.0348,0.977989505368291
"HFC-125",2094,24.133,1114.6721,1090.5391,0.978349686872041
"HFC-125",2095,24.0116,1126.7379,1102.7263,0.978689276361432
"HFC-125",2096,23.8974,1138.4485,1114.5511,0.979008800134569
"HFC-125",2097,23.7898,1149.8503,1126.0605,0.979310524161276
"HFC-125",2098,23.6891,1160.8549,1137.1658,0.97959340138031
"HFC-125",2099,23.595,1171.3971,1147.8021,0.97985738568074
"HFC-125",2100,23.5071,1181.5366,1158.0295,0.98010463662319
"HFC-134a",1990,0.0325,0.0325,0,0
"HFC-134a",1991,0.3914,0.3914,0,0
"HFC-134a",1992,2.9563,2.9563,0,0
"HFC-134a",1993,7.6523,7.6523,0,0
"HFC-134a",1994,12.2018,12.2018,0,0
"HFC-134a",1995,21.6288,21.6288,0,0
"HFC-134a",1996,32.8239,32.8239,0,0
"HFC-134a",1997,40.6052,40.6052,0,0
"HFC-134a",1998,59.9134,59.9134,0,0
"HFC-134a",1999,68.3924,68.3924,0,0
"HFC-134a",2000,75.7267,75.7267,0,0
"HFC-134a",2001,82.1183,82.1183,0,0
"HFC-134a",2002,93.3581,93.3581,0,0
"HFC-134a",2003,104.0145,104.0145,0,0
"HFC-134a",2004,111.2593,111.2593,0,0
"HFC-134a",2005,115.4831,115.4831,0,0
"HFC-134a",2006,120.2655,120.2655,0,0
"HFC-134a",2007,129.116,129.116,0,0
"HFC-134a",2008,135.8509,135.8509,0,0
"HFC-134a",2009,146.6723,146.6723,0,0
"HFC-134a",2010,154.3897,154.3897,0,0
"HFC-134a",2011,157.9811,157.9811,0,0
"HFC-134a",2012,162.2561,162.2561,0,0
"HFC-134a",2013,192.1804,192.1804,0,0
"HFC-134a",2014,196.0424,196.0424,0,0
"HFC-134a",2015,201.995,201.995,0,0
"HFC-134a",2016,208.9714,208.9714,0,0
"HFC-134a",2017,216.7322,216.7322,0,0
"HFC-134a",2018,225.1893,225.1893,0,0
"HFC-134a",2019,228.2743,234.3136,6.03930000000003,0.025774432213922
"HFC-134a",2020,233.2701,244.4037,11.1336,0.0455541385011765
"HFC-134a",2021,219.7519,254.375,34.6231,0.136110466830467
"HFC-134a",2022,213.6539,264.4493,50.7954,0.192079918532588
"HFC-134a",2023,210.5991,274.4177,63.8186,0.232560071744643
"HFC-134a",2024,202.0801,284.2831,82.203,0.28915894050684
"HFC-134a",2025,194.635,294.4864,99.8514,0.339069648038076
"HFC-134a",2026,186.8475,304.161,117.3135,0.385695404736307
"HFC-134a",2027,181.3257,313.5749,132.2492,0.421746766083637
"HFC-134a",2028,177.0763,322.844,145.7677,0.45151125621043
"HFC-134a",2029,173.6855,332.0313,158.3458,0.476900219949143
"HFC-134a",2030,160.3773,341.5324,181.1551,0.530418490310143
"HFC-134a",2031,150.9655,350.5423,199.5768,0.56933728112128
"HFC-134a",2032,138.582,359.3152,220.7332,0.614316343978769
"HFC-134a",2033,129.8113,367.9553,238.144,0.647209049577489
"HFC-134a",2034,122.9261,376.5108,253.5847,0.673512419829657
"HFC-134a",2035,117.2438,385.0194,267.7756,0.695485993692785
"HFC-134a",2036,108.3486,393.2178,284.8692,0.724456522568409
"HFC-134a",2037,101.4215,401.2745,299.853,0.747251569686088
"HFC-134a",2038,95.7208,409.2636,313.5428,0.766114553065555
"HFC-134a",2039,90.9166,417.1944,326.2778,0.782076173601563
"HFC-134a",2040,86.7746,425.1273,338.3527,0.795885608851749
"HFC-134a",2041,83.2229,432.804,349.5811,0.807712266984594
"HFC-134a",2042,80.1587,440.3655,360.2068,0.817972343428357
"HFC-134a",2043,77.5034,447.8747,370.3713,0.826952940186173
"HFC-134a",2044,75.1939,455.3669,380.173,0.834871836314849
"HFC-134a",2045,73.1786,462.8688,389.6902,0.841902068145444
"HFC-134a",2046,67.4405,470.12,402.6795,0.856546200969965
"HFC-134a",2047,63.8199,477.2776,413.4577,0.866283479467714
"HFC-134a",2048,61.0906,484.4071,423.3165,0.873885828675922
"HFC-134a",2049,58.822,491.5326,432.7106,0.880329402363139
"HFC-134a",2050,56.8503,498.6767,441.8264,0.885997681463762
"HFC-134a",2051,55.0984,505.6124,450.514,0.891026406789074
"HFC-134a",2052,53.529,512.48,458.951,0.895549094598814
"HFC-134a",2053,52.1158,519.3393,467.2235,0.899649805050379
"HFC-134a",2054,50.8385,526.2213,475.3828,0.903389505517926
"HFC-134a",2055,49.6801,533.1481,483.468,0.906817449035268
"HFC-134a",2056,48.6161,539.7103,491.0942,0.909921859931152
"HFC-134a",2057,47.628,545.7801,498.1521,0.91273408466157
"HFC-134a",2058,46.7165,551.7234,505.0069,0.915326230498833
"HFC-134a",2059,45.8763,557.6717,511.7954,0.917736008479541
"HFC-134a",2060,45.1005,563.6787,518.5782,0.919988993729939
"HFC-134a",2061,44.3828,569.6733,525.2905,0.922090784314448
"HFC-134a",2062,43.7172,575.6976,531.9804,0.924062215996732
"HFC-134a",2063,43.0982,581.7776,538.6794,0.925919801656165
"HFC-134a",2064,42.5226,587.9323,545.4097,0.92767432576846
"HFC-134a",2065,41.9864,594.1793,552.1929,0.929337154626558
"HFC-134a",2066,41.4859,600.4368,558.9509,0.930907132940553
"HFC-134a",2067,41.0178,606.7426,565.7248,0.932396703313728
"HFC-134a",2068,40.579,613.1199,572.5409,0.933815555489228
"HFC-134a",2069,40.1671,619.5812,579.4141,0.935170563600058
"HFC-134a",2070,39.7796,626.1385,586.3589,0.936468369218631
"HFC-134a",2071,39.4148,632.7036,593.2888,0.937704163529337
"HFC-134a",2072,39.0706,639.3126,600.242,0.938886547832782
"HFC-134a",2073,38.7455,645.9928,607.2473,0.940021777332503
"HFC-134a",2074,38.4379,652.7629,614.325,0.941115066435301
"HFC-134a",2075,38.1466,659.6411,621.4945,0.942170674325781
"HFC-134a",2076,37.8711,666.5358,628.6647,0.943182196665205
"HFC-134a",2077,37.6105,673.4781,635.8676,0.944154828494052
"HFC-134a",2078,37.3638,680.4916,643.1278,0.94509292987599
"HFC-134a",2079,37.1301,687.5977,650.4676,0.946000255672757
"HFC-134a",2080,36.9083,694.815,657.9067,0.946880392622497
"HFC-134a",2081,36.6983,702.051,665.3527,0.947727016983097
"HFC-134a",2082,36.4996,709.3421,672.8425,0.948544432932995
"HFC-134a",2083,36.3112,716.7139,680.4027,0.949336548377253
"HFC-134a",2084,36.1326,724.1887,688.0561,0.950106098037708
"HFC-134a",2085,35.963,731.7846,695.8216,0.950855757281583
"HFC-134a",2086,35.8029,739.4248,703.6219,0.951580066018884
"HFC-134a",2087,35.6515,747.1365,711.485,0.952282481179811
"HFC-134a",2088,35.5082,754.9428,719.4346,0.95296570813047
"HFC-134a",2089,35.3726,762.8628,727.4902,0.953631767075285
"HFC-134a",2090,35.2441,770.9157,735.6716,0.954282809391481
"HFC-134a",2091,35.1225,779.0105,743.888,0.954913958155891
"HFC-134a",2092,35.0075,787.1608,752.1533,0.955526875830199
"HFC-134a",2093,34.8987,795.3885,760.4898,0.956123705585384
"HFC-134a",2094,34.7958,803.7129,768.9171,0.956706182020968
"HFC-134a",2095,34.6983,812.1533,777.455,0.957276169412844
"HFC-134a",2096,34.606,820.6289,786.0229,0.957829903382637
"HFC-134a",2097,34.5185,829.1547,794.6362,0.958369047416604
"HFC-134a",2098,34.4364,837.7318,803.2954,0.958893287804044
"HFC-134a",2099,34.3594,846.3236,811.9642,0.959401581144612
"HFC-134a",2100,34.2873,854.9377,820.6504,0.959894972464076
"HFC-143a",1990,0.7995,0.7995,0,0
"HFC-143a",1991,0.6731,0.6731,0,0
"HFC-143a",1992,0.6487,0.6487,0,0
"HFC-143a",1993,0.9963,0.9963,0,0
"HFC-143a",1994,1.4782,1.4782,0,0
"HFC-143a",1995,2.1672,2.1672,0,0
"HFC-143a",1996,3.3694,3.3694,0,0
"HFC-143a",1997,4.408,4.408,0,0
"HFC-143a",1998,5.5704,5.5704,0,0
"HFC-143a",1999,6.5559,6.5559,0,0
"HFC-143a",2000,8.1406,8.1406,0,0
"HFC-143a",2001,8.2638,8.2638,0,0
"HFC-143a",2002,9.0153,9.0153,0,0
"HFC-143a",2003,10.7911,10.7911,0,0
"HFC-143a",2004,11.6553,11.6553,0,0
"HFC-143a",2005,13.6036,13.6036,0,0
"HFC-143a",2006,15.155,15.155,0,0
"HFC-143a",2007,15.6148,15.6148,0,0
"HFC-143a",2008,17.4634,17.4634,0,0
"HFC-143a",2009,18.0391,18.0391,0,0
"HFC-143a",2010,19.2954,19.2954,0,0
"HFC-143a",2011,20.7447,20.7447,0,0
"HFC-143a",2012,22.6063,22.6063,0,0
"HFC-143a",2013,25.8277,25.8277,0,0
"HFC-143a",2014,28.6354,28.6354,0,0
"HFC-143a",2015,32.3844,32.3844,0,0
"HFC-143a",2016,36.5099,36.5099,0,0
"HFC-143a",2017,41.039,41.039,0,0
"HFC-143a",2018,46.0016,46.0016,0,0
"HFC-143a",2019,50.5122,51.4296,0.917400000000001,0.0178379765738019
"HFC-143a",2020,56.8749,58.7408,1.8659,0.0317649742597989
"HFC-143a",2021,57.492,66.0768,8.58480000000001,0.129921545837571
"HFC-143a",2022,58.1846,73.4985,15.3139,0.208356633128567
"HFC-143a",2023,58.8684,80.4914,21.623,0.268637394802426
"HFC-143a",2024,58.4488,87.0386,28.5898,0.328472654661265
"HFC-143a",2025,58.2229,95.2121,36.9892,0.388492639065833
"HFC-143a",2026,57.2711,102.873,45.6019,0.443283466021211
"HFC-143a",2027,56.4903,110.1074,53.6171,0.48695273887132
"HFC-143a",2028,55.8552,116.993,61.1378,0.522576564409836
"HFC-143a",2029,55.3445,123.6015,68.257,0.552234398449857
"HFC-143a",2030,53.4562,132.0168,78.5606,0.595080323110392
"HFC-143a",2031,51.876,140.0443,88.1683,0.629574356114458
"HFC-143a",2032,48.7605,147.7604,98.9999,0.670002923652074
"HFC-143a",2033,46.0466,155.2344,109.1878,0.703373736749071
"HFC-143a",2034,43.6815,162.5301,118.8486,0.731240551750107
"HFC-143a",2035,41.6195,169.7048,128.0853,0.754753548514833
"HFC-143a",2036,39.1724,176.7698,137.5974,0.778398798889856
"HFC-143a",2037,37.0491,183.7766,146.7275,0.798401428691139
"HFC-143a",2038,35.2056,190.7733,155.5677,0.815458452519299
"HFC-143a",2039,33.5874,197.3923,163.8049,0.829844426555646
"HFC-143a",2040,32.1652,203.8833,171.7181,0.842237201379417
"HFC-143a",2041,30.9127,210.0358,179.1231,0.852821757052845
"HFC-143a",2042,29.8074,215.9021,186.0947,0.861940203453324
"HFC-143a",2043,28.8302,221.5297,192.6995,0.869858533641313
"HFC-143a",2044,27.9645,226.9615,198.997,0.876787472765205
"HFC-143a",2045,27.196,232.236,205.04,0.882894986134794
"HFC-143a",2046,25.3389,237.3377,211.9988,0.893236936230527
"HFC-143a",2047,23.6869,242.3021,218.6152,0.902242283496511
"HFC-143a",2048,22.2163,247.1612,224.9449,0.910114127945648
"HFC-143a",2049,20.9062,251.9444,231.0382,0.917020580731304
"HFC-143a",2050,19.7382,256.6783,236.9401,0.923101407481661
"HFC-143a",2051,18.6965,261.3453,242.6488,0.92846054625815
"HFC-143a",2052,17.7664,265.971,248.2046,0.933201740039328
"HFC-143a",2053,16.9354,270.5786,253.6432,0.93741042344073
"HFC-143a",2054,16.1922,275.1895,258.9973,0.941159818961116
"HFC-143a",2055,15.5267,279.8234,264.2967,0.944512503243117
"HFC-143a",2056,14.9307,284.4577,269.527,0.947511703849114
"HFC-143a",2057,14.3966,289.1121,274.7155,0.950204090385702
"HFC-143a",2058,13.9178,293.8051,279.8873,0.952629140882851
"HFC-143a",2059,13.4882,298.5536,285.0654,0.954821512786984
"HFC-143a",2060,13.1022,303.3736,290.2714,0.956811667198464
"HFC-143a",2061,12.7552,308.2363,295.4811,0.958618760996028
"HFC-143a",2062,12.4427,313.1588,300.7161,0.960267123261425
"HFC-143a",2063,12.1608,318.1569,305.9961,0.961777349477569
"HFC-143a",2064,11.9073,323.2456,311.3383,0.963163303692301
"HFC-143a",2065,11.6791,328.4391,316.76,0.964440591878373
"HFC-143a",2066,11.4734,333.6993,322.2259,0.965617548493509
"HFC-143a",2067,11.2877,339.0421,327.7544,0.966707084459423
"HFC-143a",2068,11.12,344.4825,333.3625,0.967719695485257
"HFC-143a",2069,10.9681,350.0346,339.0665,0.968665669051002
"HFC-143a",2070,10.8306,355.7117,344.8811,0.969552308793891
"HFC-143a",2071,10.7058,361.4682,350.7624,0.970382456880024
"HFC-143a",2072,10.5926,367.3195,356.7269,0.971162434882983
"HFC-143a",2073,10.4894,373.2808,362.7914,0.971899438706732
"HFC-143a",2074,10.3953,379.3661,368.9708,0.972598236900978
"HFC-143a",2075,10.3092,385.5884,375.2792,0.973263718514354
"HFC-143a",2076,10.2309,391.8972,381.6663,0.973893919119606
"HFC-143a",2077,10.1593,398.2324,388.0731,0.974489016965973
"HFC-143a",2078,10.0938,404.5593,394.4655,0.975049887618453
"HFC-143a",2079,10.0336,410.9033,400.8697,0.975581602776128
"HFC-143a",2080,9.9781,417.288,407.3099,0.976088217250436
"HFC-143a",2081,9.9273,423.6709,413.7436,0.976568369458464
"HFC-143a",2082,9.881,430.0763,420.1953,0.977025006958068
"HFC-143a",2083,9.8387,436.5263,426.6876,0.977461380906488
"HFC-143a",2084,9.7999,443.0417,433.2418,0.977880411708424
"HFC-143a",2085,9.7643,449.6416,439.8773,0.978284260175215
"HFC-143a",2086,9.7319,456.2804,446.5485,0.978671229358088
"HFC-143a",2087,9.7024,462.9786,453.2762,0.979043523825939
"HFC-143a",2088,9.6755,469.7552,460.0797,0.979403101870932
"HFC-143a",2089,9.6509,476.6276,466.9767,0.979751697132101
"HFC-143a",2090,9.6282,483.6122,473.984,0.980091072971277
"HFC-143a",2091,9.6077,490.6593,481.0516,0.980418795689799
"HFC-143a",2092,9.5891,497.7868,488.1977,0.980736532186068
"HFC-143a",2093,9.5723,505.012,495.4397,0.981045400901365
"HFC-143a",2094,9.557,512.3505,502.7935,0.981346753833557
"HFC-143a",2095,9.543,519.8172,510.2742,0.981641623247557
"HFC-143a",2096,9.5304,527.3526,517.8222,0.981927841068765
"HFC-143a",2097,9.5188,534.9744,525.4556,0.98220699906388
"HFC-143a",2098,9.5085,542.5444,533.0359,0.982474245425812
"HFC-143a",2099,9.4995,549.9542,540.4547,0.982726743426998
"HFC-143a",2100,9.4916,557.2441,547.7525,0.982966890093587
"HFC-152a",1991,3.006,3.006,0,0
"HFC-152a",1992,4.4045,4.4045,0,0
"HFC-152a",1993,5.3696,5.3696,0,0
"HFC-152a",1994,6.8318,6.8318,0,0
"HFC-152a",1995,6.6132,6.6132,0,0
"HFC-152a",1996,7.4271,7.4271,0,0
"HFC-152a",1997,9.9868,9.9868,0,0
"HFC-152a",1998,11.5946,11.5946,0,0
"HFC-152a",1999,12.4471,12.4471,0,0
"HFC-152a",2000,14.3859,14.3859,0,0
"HFC-152a",2001,16.5689,16.5689,0,0
"HFC-152a",2002,20.5331,20.5331,0,0
"HFC-152a",2003,23.6252,23.6252,0,0
"HFC-152a",2004,26.6168,26.6168,0,0
"HFC-152a",2005,32.6342,32.6342,0,0
"HFC-152a",2006,39.7502,39.7502,0,0
"HFC-152a",2007,43.6395,43.6395,0,0
"HFC-152a",2008,42.8219,42.8219,0,0
"HFC-152a",2009,42.6544,42.6544,0,0
"HFC-152a",2010,47.5831,47.5831,0,0
"HFC-152a",2011,48.467,48.467,0,0
"HFC-152a",2012,46.2206,46.2206,0,0
"HFC-152a",2013,51.0795,51.0795,0,0
"HFC-152a",2014,51.978,51.9781,9.99999999962142e-05,1.92388717548764e-06
"HFC-152a",2015,53.4849,53.4849,0,0
"HFC-152a",2016,55.1877,55.1877,0,0
"HFC-152a",2017,56.9955,56.9955,0,0
"HFC-152a",2018,58.8832,58.8832,0,0
"HFC-152a",2019,56.6173,60.8483,4.231,0.0695335777663468
"HFC-152a",2020,56.5185,62.8945,6.376,0.10137611396863
"HFC-152a",2021,51.4066,64.8474,13.4408,0.207268140280104
"HFC-152a",2022,49.8624,66.8047,16.9423,0.25360940173371
"HFC-152a",2023,49.6153,68.7616,19.1463,0.278444655156366
"HFC-152a",2024,45.4158,70.7224,25.3066,0.357830051016368
"HFC-152a",2025,43.6568,72.6952,29.0384,0.399454159284244
"HFC-152a",2026,42.3851,74.489,32.1039,0.43098846809596
"HFC-152a",2027,41.9528,76.2208,34.268,0.449588563751627
"HFC-152a",2028,41.8069,77.9316,36.1247,0.463543671629993
"HFC-152a",2029,41.7645,79.6369,37.8724,0.475563463670736
"HFC-152a",2030,35.2647,81.3435,46.0788,0.566471813974073
"HFC-152a",2031,32.8479,82.8715,50.0236,0.603628509197975
"HFC-152a",2032,30.196,84.334,54.138,0.64194749448621
"HFC-152a",2033,28.9864,85.7693,56.7829,0.662042245885183
"HFC-152a",2034,28.2728,87.1922,58.9194,0.675741637440046
"HFC-152a",2035,27.7418,88.6081,60.8663,0.686915756008762
"HFC-152a",2036,24.64,89.9024,65.2624,0.725925003114489
"HFC-152a",2037,23.2443,91.1494,67.9051,0.74498680188789
"HFC-152a",2038,22.4329,92.3746,69.9417,0.757152940310432
"HFC-152a",2039,21.8347,93.5874,71.7527,0.766691883736486
"HFC-152a",2040,21.3099,94.7924,73.4825,0.775194002894747
"HFC-152a",2041,20.838,95.8937,75.0557,0.782696882068374
"HFC-152a",2042,20.4009,96.9538,76.5529,0.789581223221782
"HFC-152a",2043,19.9919,97.9939,78.002,0.795988321722066
"HFC-152a",2044,19.6079,99.0219,79.414,0.801984207533889
"HFC-152a",2045,19.2473,100.0417,80.7944,0.807607227786013
"HFC-152a",2046,17.5421,100.9471,83.405,0.826224824685404
"HFC-152a",2047,16.7097,101.8075,85.0978,0.835869655968372
"HFC-152a",2048,16.1794,102.6457,86.4663,0.842376251513702
"HFC-152a",2049,15.7625,103.4709,87.7084,0.84766248288166
"HFC-152a",2050,15.3957,104.2858,88.8901,0.852370121339626
"HFC-152a",2051,15.056,105.0003,89.9443,0.856609933495428
"HFC-152a",2052,14.7367,105.6743,90.9376,0.860546036264257
"HFC-152a",2053,14.4352,106.3282,91.893,0.864239214056102
"HFC-152a",2054,14.1501,106.9694,92.8193,0.867718244656883
"HFC-152a",2055,13.8803,107.6009,93.7206,0.871002008347514
"HFC-152a",2056,13.6198,108.0414,94.4216,0.873939064099503
"HFC-152a",2057,13.3648,108.2215,94.8567,0.876505130681057
"HFC-152a",2058,13.1201,108.3102,95.1901,0.878865517744405
"HFC-152a",2059,12.8868,108.364,95.4772,0.881078586984608
"HFC-152a",2060,12.6648,108.4024,95.7376,0.883168638332731
"HFC-152a",2061,12.454,108.4068,95.9528,0.885117907732725
"HFC-152a",2062,12.2537,108.3962,96.1425,0.886954524236089
"HFC-152a",2063,12.0633,108.3771,96.3138,0.888691430200661
"HFC-152a",2064,11.8825,108.3513,96.4688,0.890333572370613
"HFC-152a",2065,11.7106,108.321,96.6104,0.89188984592092
"HFC-152a",2066,11.5475,108.2638,96.7163,0.893339232504309
"HFC-152a",2067,11.3925,108.1952,96.8027,0.894704201295436
"HFC-152a",2068,11.2453,108.1198,96.8745,0.895992223441035
"HFC-152a",2069,11.1054,108.0395,96.9341,0.897209816779974
"HFC-152a",2070,10.9725,107.9557,96.9832,0.898361087001427
"HFC-152a",2071,10.8464,107.8459,96.9995,0.899426867409888
"HFC-152a",2072,10.7266,107.7248,96.9982,0.900425900071293
"HFC-152a",2073,10.6128,107.5985,96.9857,0.901366654739611
"HFC-152a",2074,10.5047,107.4681,96.9634,0.902252854568007
"HFC-152a",2075,10.402,107.3345,96.9325,0.903088009912936
"HFC-152a",2076,10.3046,107.175,96.8704,0.903852577560065
"HFC-152a",2077,10.212,107.004,96.792,0.904564315352697
"HFC-152a",2078,10.1241,106.8281,96.704,0.905229990985518
"HFC-152a",2079,10.0406,106.6489,96.6083,0.905853693755866
"HFC-152a",2080,9.9613,106.4673,96.506,0.906437939160663
"HFC-152a",2081,9.8861,106.2631,96.377,0.906965823507878
"HFC-152a",2082,9.8147,106.0501,96.2354,0.907452232482572
"HFC-152a",2083,9.7468,105.8327,96.0859,0.907903700841044
"HFC-152a",2084,9.6824,105.6131,95.9307,0.908321978996924
"HFC-152a",2085,9.6212,105.3913,95.7701,0.908709732207497
"HFC-152a",2086,9.5632,105.1556,95.5924,0.909056674109605
"HFC-152a",2087,9.5081,104.9142,95.4061,0.909372611143201
"HFC-152a",2088,9.4558,104.6702,95.2144,0.909661011443563
"HFC-152a",2089,9.4061,104.4241,95.018,0.909924050099546
"HFC-152a",2090,9.359,104.1768,94.8178,0.910162339407622
"HFC-152a",2091,9.3142,103.9217,94.6075,0.910372905755006
"HFC-152a",2092,9.2717,103.6631,94.3914,0.910559302201073
"HFC-152a",2093,9.2314,103.4029,94.1715,0.910723973892415
"HFC-152a",2094,9.1931,103.1416,93.9485,0.910869135247078
"HFC-152a",2095,9.1568,102.8796,93.7228,0.91099498831644
"HFC-152a",2096,9.1223,102.6095,93.4872,0.911096925723252
"HFC-152a",2097,9.0896,102.3367,93.2471,0.911179469339934
"HFC-152a",2098,9.0586,102.0624,93.0038,0.911244493564721
"HFC-152a",2099,9.0291,101.7873,92.7582,0.911294434570914
"HFC-152a",2100,9.0012,101.5111,92.5099,0.9113279237443
"HFC-227ea",1993,1e-04,1e-04,0,0
"HFC-227ea",1994,0.0024,0.0024,0,0
"HFC-227ea",1995,0.0294,0.0294,0,0
